trxns,stock,cash,eff_mon
"[0.0, 0.0, 0.0, 0.0, 0.0, 17891.0, 0.0, 0.0, 83097.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60708.0, 4248.0, 27657.0, 96067.0, 0.0, 0.0, 0.0, 34397.0, 0.0, 129632.0, 0.0, 0.0, 0.0, 0.0, 77733.0, 0.0, 0.0, 0.0, 18763.0, 0.0, 0.0, 0.0, 148472.0, 0.0, 0.0, 0.0, 0.0, 32801.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 96548.0, 117737.0, 123943.0, 0.0, 0.0, 0.0, 104973.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 104481.0, 160586.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34564.0, 0.0, 78872.0, 0.0, 0.0, 54170.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 126621.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37671.0, 120794.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28868.0, 0.0, 5393.0, 0.0, 86669.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 72064.0, 0.0, 0.0, 0.0, 310684.0, 0.0, 0.0, 446947.0, 0.0, 69125.0, 0.0, 0.0, 13250.0, 0.0, 0.0, 0.0, 0.0, 0.0, 129403.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 174892.0, 0.0, 0.0, 144129.0, 0.0, 0.0, 0.0, 129988.0, 0.0, 0.0, 0.0, 0.0, 26139.0, 0.0, 205803.0, 33754.0, 0.0, 0.0, 248335.0, 0.0, 40838.0, 7896.0, 0.0, 0.0, 0.0, 0.0, 6964.0, 0.0, 0.0, 0.0, 19839.0, 0.0, 33480.0, 0.0, 0.0, 138768.0, 40933.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8254.0, 0.0, 0.0, 0.0, 0.0, 2304.0, 35332.0, 146841.0, 0.0, 4081.0, 22925.0, 66538.0, 21402.0, 0.0, 4186.0, 0.0, 0.0, 8468.0, 0.0, 38042.0, 24824.0, 70203.0, 0.0, 33495.0, 0.0, 0.0, 15326.0, 9913.0, 0.0, 39047.0, 0.0, 12764.0, 16634.0, 0.0, 0.0, 9951.0, 17931.0, 0.0, 19955.0, 9980.0, 0.0, 0.0, 0.0, 173520.0, 0.0, 63562.0, 80533.0, 145148.0, 0.0, 0.0, 103815.0, 0.0, 43036.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 63307.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 227022.0, 0.0, 0.0, 0.0, 0.0, 0.0, 92295.0, 217170.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38268.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 61021.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55552.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 144720.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25737.0, 0.0, 0.0, 38903.0, 0.0, 0.0, 101514.0, 131110.0, 0.0, 0.0, 0.0, 0.0, 35741.0, 0.0, 0.0, 0.0, 40152.0, 0.0, 0.0, 0.0, 198057.0, 86013.0, 0.0, 0.0, 0.0, 0.0, 0.0, 61169.0, 0.0, 155764.0, 0.0, 86768.0, 0.0, 0.0, 50022.0, 0.0, 0.0, 0.0, 0.0, 53756.0, 21248.0, 21073.0, 0.0, 0.0, 78096.0, 35793.0, 0.0, 0.0, 0.0, 44375.0, 61638.0, 53349.0, 0.0, 0.0, 0.0, 0.0, 247374.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59552.0, 0.0, 0.0, 261821.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 83172.0, 0.0, 47575.0, 0.0, 0.0, 73921.0, 0.0, 44699.0, 0.0, 0.0, 0.0, 189164.0, 55548.0, 18748.0, 39287.0, 0.0, 153559.0, 0.0, 78100.0, 0.0, 0.0, 0.0, 35905.0, 0.0, 0.0, 39193.0, 0.0, 0.0, 61105.0, 38038.0, 0.0, 0.0, 0.0, 16175.0, 0.0, 96665.0, 0.0, 260281.0, 0.0, 0.0, 97462.0, 0.0, 0.0, 135729.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21811.0, 39577.0, 83961.0, 91232.0, 0.0, 32829.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8320.0, 0.0, 125562.0, 0.0, 7511.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18613.0, 9019.0, 0.0, 14232.0, 10254.0, 0.0]",99998011.62961662,1988.3703833818436,100000000.0
"[0.0, 0.0, 249449.0, 0.0, 0.0, -17891.0, 0.0, 0.0, -9057.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7062.0, -552.0, -2927.0, -10636.0, 0.0, 0.0, 0.0, -3800.0, 0.0, -129632.0, 0.0, 41163.0, 0.0, 0.0, -8236.0, 0.0, 0.0, 0.0, -18763.0, 20153.0, 0.0, 0.0, -16302.0, 128541.0, 0.0, 0.0, 23018.0, -18330.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 76305.0, -12796.0, -14376.0, 0.0, 0.0, 0.0, -11965.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11362.0, -89488.0, 0.0, 30579.0, 0.0, 0.0, 0.0, 44050.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4075.0, 0.0, -43888.0, 0.0, 0.0, 43212.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -14530.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4249.0, -13700.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -16125.0, 0.0, -5393.0, 0.0, -9516.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8209.0, 0.0, 0.0, 0.0, -34112.0, 0.0, 0.0, -49074.0, 0.0, -7780.0, 0.0, 0.0, -13250.0, 0.0, 0.0, 0.0, 0.0, 0.0, -14692.0, 0.0, 0.0, 86731.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -19203.0, 0.0, 0.0, -15825.0, 0.0, 0.0, 0.0, -14110.0, 0.0, 0.0, 0.0, 0.0, 20535.0, 0.0, -24285.0, -3569.0, 0.0, 0.0, -27267.0, 0.0, -4984.0, -7896.0, 0.0, 0.0, 0.0, 0.0, -785.0, 0.0, 0.0, 0.0, -2218.0, 0.0, -3676.0, 0.0, 0.0, -15423.0, -4906.0, 89802.0, 0.0, 0.0, 0.0, 0.0, 48689.0, 0.0, -917.0, 0.0, 0.0, 0.0, 0.0, -2304.0, -3755.0, -16123.0, 17704.0, -4081.0, -2614.0, 52104.0, -2305.0, 0.0, -4186.0, 0.0, 0.0, -983.0, 0.0, -4462.0, -3006.0, -7806.0, 0.0, -3555.0, 0.0, 16479.0, -8587.0, -9913.0, 0.0, -4373.0, 0.0, -1482.0, -1954.0, 57086.0, 0.0, -5663.0, -2006.0, 0.0, -2485.0, -5589.0, 27515.0, 6954.0, 0.0, -18444.0, 69425.0, -7056.0, -45005.0, -15532.0, 0.0, 0.0, -11332.0, 0.0, -4872.0, 186517.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7500.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11241.0, 0.0, 0.0, 0.0, 0.0, -23893.0, 71832.0, 0.0, 0.0, 0.0, 0.0, -92295.0, -23371.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4260.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -7099.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 71166.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6159.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -16296.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59932.0, 0.0, -3095.0, 0.0, 0.0, -21730.0, 0.0, 0.0, -11246.0, -14223.0, 0.0, 0.0, 0.0, 0.0, -19945.0, 0.0, 75137.0, 0.0, -40152.0, 0.0, 0.0, 0.0, -21746.0, -86013.0, 0.0, 0.0, 88147.0, 0.0, 0.0, -6917.0, 0.0, -17561.0, 0.0, -9380.0, 0.0, 0.0, -5666.0, 0.0, 0.0, 0.0, 0.0, -6527.0, -21248.0, -2393.0, 0.0, 0.0, -8083.0, 28229.0, 0.0, 0.0, 0.0, -4833.0, -6918.0, -5913.0, 0.0, 0.0, 0.0, 0.0, -137871.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6822.0, 0.0, 269790.0, -28748.0, 0.0, 0.0, 66767.0, 37157.0, 0.0, 0.0, 0.0, 0.0, -9132.0, 0.0, -5334.0, 0.0, 0.0, -8276.0, 0.0, -5254.0, 0.0, 0.0, 0.0, -21110.0, -31135.0, -10552.0, -4314.0, 0.0, -85559.0, 0.0, -8517.0, 0.0, 0.0, 0.0, -3990.0, 0.0, 0.0, -4557.0, 0.0, 0.0, -5496.0, -4234.0, 0.0, 52131.0, 0.0, -1882.0, 42374.0, -10800.0, 0.0, -29934.0, 0.0, 0.0, -10797.0, 0.0, 0.0, -75958.0, 98550.0, 0.0, 0.0, 0.0, 0.0, -2576.0, -4565.0, -9431.0, -10351.0, 0.0, -4123.0, 0.0, 8522.0, 0.0, 0.0, 0.0, -951.0, 0.0, -14254.0, 0.0, -868.0, 0.0, 0.0, 101674.0, 0.0, 0.0, 0.0, 0.0, -2132.0, -1081.0, 0.0, -1679.0, -10254.0, 21930.0]",100441602.3131913,1545.4757797420025,100443147.78897104
"[0.0, 0.0, -3773.0, 0.0, 0.0, 15708.0, 0.0, 0.0, -1146.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1196.0, -3696.0, -12595.0, -963.0, 0.0, 0.0, 0.0, -531.0, 0.0, 114174.0, 0.0, -41163.0, 0.0, 0.0, -938.0, 0.0, 98776.0, 0.0, 0.0, -217.0, 0.0, 0.0, -2730.0, -1892.0, 0.0, 0.0, -310.0, -211.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -87383.0, -1486.0, -1011.0, 0.0, 0.0, 0.0, -858.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -860.0, -656.0, 0.0, -30579.0, 0.0, 0.0, 0.0, -477.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -463.0, 0.0, -503.0, 0.0, 0.0, -309.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1035.0, 0.0, 0.0, 55676.0, 0.0, 0.0, 0.0, -33422.0, -988.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12561.0, 0.0, 0.0, 0.0, -1138.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -977.0, 0.0, 0.0, 0.0, -3446.0, 0.0, 0.0, -3672.0, 59399.0, -566.0, 0.0, 0.0, 11711.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1059.0, 0.0, 0.0, -891.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 198635.0, -79168.0, 0.0, 0.0, -128304.0, 0.0, 0.0, 0.0, -58796.0, 63235.0, 0.0, 0.0, 0.0, -377.0, 0.0, -1676.0, -324.0, 0.0, 0.0, -2649.0, 0.0, -141.0, 0.0, 0.0, 0.0, 0.0, 0.0, -68.0, 0.0, 0.0, 0.0, -247.0, 0.0, -199.0, 0.0, 0.0, -1138.0, -138.0, -929.0, 0.0, 0.0, 0.0, 0.0, -420.0, 0.0, -105.0, 0.0, 34186.0, 0.0, 0.0, 0.0, -256.0, -1415.0, -62.0, 0.0, -322.0, -59957.0, -355.0, 0.0, 3659.0, 0.0, 35985.0, -91.0, 0.0, -17063.0, -153.0, -381.0, 0.0, -321.0, 0.0, -128.0, -87.0, 8640.0, 0.0, -473.0, 0.0, -5718.0, -14680.0, -29111.0, 0.0, -29.0, -160.0, 0.0, -92.0, -58.0, -291.0, -59.0, 0.0, -2034.0, -459.0, -674.0, -359.0, -65906.0, 0.0, 0.0, -46900.0, 0.0, -38164.0, -2557.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -553.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -113.0, 0.0, 0.0, 0.0, 0.0, -2388.0, -533.0, 0.0, 0.0, 0.0, 0.0, 81402.0, -2259.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -473.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -27579.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -81832.0, 0.0, 0.0, 0.0, 0.0, 0.0, -337.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -65302.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -597.0, 0.0, -292.0, 0.0, 0.0, -290.0, 0.0, 185706.0, -1229.0, -1250.0, 0.0, 0.0, 0.0, 0.0, -159.0, 0.0, -693.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1628.0, 75212.0, 69025.0, 0.0, -1289.0, 0.0, 0.0, -991.0, 0.0, -1951.0, 0.0, -1149.0, 0.0, 0.0, -579.0, 36749.0, 0.0, 0.0, 0.0, -380.0, 0.0, -18680.0, 0.0, 0.0, -769.0, -737.0, 0.0, 110087.0, 0.0, -365.0, -728.0, -548.0, 0.0, 0.0, 0.0, 0.0, -1602.0, 0.0, 0.0, 0.0, 0.0, 0.0, -557.0, 0.0, -269790.0, -776.0, 0.0, 0.0, -726.0, -360.0, 0.0, 0.0, 0.0, 0.0, -1231.0, 0.0, -302.0, 0.0, 0.0, -501.0, 0.0, -20001.0, 0.0, 0.0, 0.0, -2221.0, -240.0, -13.0, -442.0, 0.0, -857.0, 0.0, -1328.0, 0.0, 0.0, 0.0, -481.0, 0.0, 0.0, -17561.0, 0.0, 0.0, -1159.0, -33804.0, 0.0, -414.0, 0.0, -191.0, -458.0, -977.0, 0.0, -6061.0, 0.0, 0.0, -43921.0, 103821.0, 0.0, -462.0, -98550.0, 0.0, 0.0, 0.0, 0.0, -19235.0, -199.0, -897.0, -416.0, 0.0, 48.0, 0.0, -114.0, 0.0, 0.0, 0.0, -148.0, 0.0, -1027.0, 0.0, -48.0, 222369.0, 0.0, -101674.0, 0.0, 0.0, 0.0, 0.0, -7.0, -81.0, 0.0, -118.0, 0.0, -154.0]",100685114.03568137,1747.46751460433,100686861.50319597
"[0.0, 0.0, 18966.0, 0.0, 0.0, -15708.0, 0.0, 0.0, -33810.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4462.0, 0.0, 14181.0, 6521.0, 0.0, 0.0, 0.0, 2369.0, 0.0, 8814.0, 0.0, 0.0, 0.0, 0.0, 5484.0, 0.0, 7888.0, 0.0, 0.0, -19936.0, 0.0, 0.0, 10685.0, 9777.0, 0.0, 0.0, 1788.0, 1162.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98666.0, 8265.0, 8056.0, 0.0, 0.0, 0.0, 7231.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -92259.0, 5572.0, 0.0, 0.0, 0.0, 0.0, 0.0, -43573.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2539.0, 0.0, 2791.0, 0.0, 0.0, -45793.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9075.0, 0.0, 0.0, -55676.0, 0.0, 0.0, 0.0, 0.0, 7882.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2231.0, 0.0, 5066.0, 0.0, 6021.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5010.0, 0.0, 0.0, 0.0, 22047.0, 0.0, 0.0, 30431.0, -59399.0, 70568.0, 0.0, 0.0, 986.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8602.0, 0.0, 0.0, 6822.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -198635.0, 88660.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4235.0, -63235.0, 0.0, 40341.0, 0.0, 3661.0, 0.0, 13884.0, 2403.0, 0.0, 0.0, 16862.0, 0.0, 2929.0, 0.0, 0.0, 0.0, 0.0, 0.0, 512.0, 0.0, 0.0, 0.0, 1462.0, 0.0, 2369.0, 0.0, 0.0, 9633.0, 2718.0, -88873.0, 0.0, 0.0, 0.0, 0.0, 3855.0, 0.0, 620.0, 0.0, -34186.0, 0.0, 0.0, 0.0, 36852.0, 10207.0, 1336.0, 0.0, 1595.0, 4436.0, 1514.0, 0.0, -3659.0, 0.0, -16719.0, 634.0, 0.0, 19216.0, 1867.0, 4893.0, 0.0, 2430.0, 0.0, -16351.0, 515.0, -8640.0, 0.0, 2568.0, 0.0, 6438.0, 15658.0, 2138.0, 0.0, 288.0, 1231.0, 17325.0, 1429.0, 5199.0, 2031.0, 537.0, 0.0, 11815.0, -68966.0, 4474.0, 41071.0, 73976.0, 0.0, 0.0, 52906.0, 0.0, 40652.0, 14650.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -25639.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13063.0, 0.0, 0.0, 25389.0, 0.0, 15497.0, 5574.0, 0.0, 0.0, 0.0, 0.0, 6285.0, 14787.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2776.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31206.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 92697.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3627.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4767.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -59335.0, 0.0, 1801.0, 0.0, 0.0, 1438.0, 0.0, -185706.0, 6768.0, 9481.0, 0.0, 0.0, 0.0, 0.0, 18279.0, 0.0, 5596.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13486.0, -75212.0, 5329.0, 0.0, -86858.0, 0.0, 0.0, -24662.0, 0.0, 10518.0, 0.0, 6041.0, 0.0, 0.0, 3563.0, 2855.0, 0.0, 0.0, 0.0, 3797.0, 0.0, 19807.0, 0.0, 0.0, 5346.0, 4833.0, 0.0, -110087.0, 0.0, 3045.0, 4328.0, 3619.0, 0.0, 0.0, 0.0, 0.0, 8330.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3878.0, 0.0, 287936.0, 17190.0, 0.0, 0.0, 5217.0, -36797.0, 0.0, 0.0, 0.0, 0.0, 5767.0, 0.0, -41939.0, 0.0, 0.0, 4916.0, 0.0, 1548.0, 0.0, 0.0, 0.0, 12443.0, 1666.0, 9524.0, 2762.0, 0.0, 5184.0, 0.0, 5760.0, 0.0, 0.0, 0.0, 2502.0, 0.0, 0.0, 1341.0, 0.0, 0.0, 4003.0, 0.0, 0.0, 3956.0, 0.0, 1163.0, 3405.0, -84888.0, 0.0, 19416.0, 0.0, 0.0, 49750.0, 7576.0, 0.0, 68857.0, 0.0, 0.0, 85098.0, 0.0, 0.0, 0.0, 2688.0, 5910.0, 5856.0, 0.0, 2494.0, 0.0, 695.0, 0.0, 0.0, 0.0, 641.0, 0.0, 8019.0, 0.0, 7772.0, 18540.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1367.0, 662.0, 0.0, 1065.0, 0.0, -21776.0]",100470856.63661768,1533.172069594264,100472389.80868727
"[0.0, 0.0, -7735.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37074.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -921.0, 0.0, -633.0, -2568.0, 0.0, 0.0, 0.0, -32435.0, 0.0, -3428.0, 0.0, 0.0, 0.0, 0.0, -2473.0, 0.0, -2862.0, 0.0, 17196.0, 0.0, 0.0, 0.0, -3869.0, -3249.0, 0.0, 0.0, -551.0, -505.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -94924.0, -3803.0, -2935.0, 0.0, 0.0, 0.0, -2905.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2221.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -904.0, 0.0, -1121.0, 0.0, 0.0, -1677.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4159.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3181.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -755.0, 0.0, -146.0, 0.0, -2249.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1679.0, 0.0, 0.0, 0.0, -8627.0, 0.0, 0.0, -14481.0, 0.0, -3641.0, 0.0, 0.0, -326.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3573.0, 0.0, 0.0, -2803.0, 163058.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -85318.0, 0.0, 0.0, 132500.0, 0.0, 0.0, 0.0, -1875.0, 0.0, 0.0, -40341.0, 0.0, -1488.0, 0.0, -5662.0, -1038.0, 0.0, 0.0, -7509.0, 0.0, -1112.0, 0.0, 0.0, 0.0, 0.0, 0.0, -152.0, 0.0, 0.0, 0.0, -18836.0, 0.0, -923.0, 0.0, 0.0, -4046.0, -940.0, 0.0, 0.0, 0.0, 0.0, 0.0, -52124.0, 0.0, -243.0, 0.0, 35316.0, 0.0, 0.0, 0.0, -68173.0, -4296.0, -624.0, 0.0, -571.0, 59800.0, -564.0, 0.0, 3822.0, 0.0, 18390.0, -214.0, 0.0, -912.0, -770.0, -1956.0, 0.0, -960.0, 0.0, 0.0, -137.0, 0.0, 0.0, -1039.0, 0.0, -288.0, -432.0, 29247.0, 0.0, -86.0, -510.0, 16463.0, -566.0, -9532.0, -29255.0, -224.0, 0.0, -4188.0, 0.0, -1842.0, -2162.0, -4024.0, 0.0, 0.0, -98489.0, 0.0, -1112.0, -6240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1082.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -670.0, 0.0, 0.0, -859.0, 0.0, -216238.0, -2179.0, 0.0, 0.0, 0.0, 0.0, -2563.0, -5539.0, 0.0, 0.0, 0.0, 20364.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -36311.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15145.0, 0.0, 38332.0, 0.0, -1458.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5368.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1354.0, 0.0, 0.0, 0.0, 0.0, 84144.0, 0.0, -2189.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 62370.0, 0.0, -739.0, 0.0, 0.0, -514.0, 0.0, 0.0, -3005.0, -3656.0, 0.0, 0.0, 0.0, 197150.0, -939.0, 0.0, -2702.0, 0.0, 0.0, 0.0, 0.0, 65780.0, -188169.0, 0.0, -2427.0, 0.0, 0.0, 0.0, 0.0, 27131.0, 0.0, -3583.0, 0.0, -2253.0, 0.0, 0.0, -1435.0, -1052.0, 0.0, 0.0, 0.0, -1480.0, 0.0, -579.0, 0.0, 0.0, -2435.0, -2042.0, 0.0, 0.0, 0.0, -1214.0, -58320.0, 48134.0, 0.0, 0.0, 0.0, 0.0, -3089.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1783.0, 0.0, -10317.0, -6571.0, 0.0, 0.0, -2025.0, 38443.0, 0.0, 0.0, 0.0, 0.0, -2438.0, 0.0, 0.0, 0.0, 0.0, -1882.0, 0.0, 19845.0, 0.0, 0.0, 0.0, -4161.0, 24628.0, -528.0, -1058.0, 0.0, -2352.0, 0.0, -1982.0, 0.0, 0.0, 0.0, 32493.0, 0.0, 3302.0, 17469.0, 0.0, 0.0, -1553.0, 34905.0, 0.0, -1732.0, 0.0, -428.0, -1606.0, 0.0, 0.0, -6435.0, 0.0, 0.0, -2605.0, -2111.0, 0.0, -128166.0, 0.0, 0.0, -85098.0, 0.0, 0.0, 19836.0, -901.0, -2178.0, 82315.0, 0.0, -813.0, 0.0, -292.0, 0.0, 0.0, 0.0, -134.0, 0.0, -3138.0, 0.0, -441.0, -125627.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -507.0, -271.0, 11343.0, -424.0, 0.0, 22806.0]",100391137.09396128,1592.1899587512016,100392729.28392003
